,0
5179,7.7425265
5180,7.4138126
5181,7.3676333
5182,6.499364
5183,5.480383
5184,6.3723807
5185,5.534085
5186,5.031824
5187,6.0181417
5188,3.94492
5189,3.94492
5190,3.94492
5191,3.94492
5192,3.94492
5193,3.94492
5194,3.94492
5195,3.94492
5196,3.94492
5197,3.94492
5198,3.94492
5199,6.665302
5200,9.220311
5201,10.439724
5202,9.518242
5203,9.986144
5204,7.075344
5205,9.815187
5206,5.929092
5207,6.029849
5208,7.983643
5209,6.193097
5210,6.286542
5211,5.568459
5212,3.94492
5213,3.94492
5214,3.94492
5215,3.94492
5216,3.94492
5217,3.94492
5218,3.6939726
5219,3.94492
5220,2.171358
5221,3.94492
5222,3.94492
5223,5.8125877
5224,10.411282
5225,15.329833
5226,10.908528
5227,8.074845
5228,8.866791
5229,9.309628
5230,8.129619
5231,7.1326737
5232,7.975735
5233,6.537529
5234,4.6595273
5235,4.9465055
5236,3.94492
5237,3.94492
5238,3.94492
5239,3.94492
5240,2.2109997
5241,3.94492
5242,1.5384585
5243,3.4498503
5244,1.5597873
5245,3.94492
5246,3.94492
5247,6.8623533
5248,8.366941
5249,15.122963
5250,12.496056
5251,7.521589
5252,6.6672683
5253,6.4080358
5254,6.30679
5255,6.660446
5256,10.62682
5257,6.111884
5258,6.071468
5259,5.840646
5260,3.94492
5261,3.94492
5262,3.94492
5263,3.94492
5264,3.94492
5265,3.94492
5266,3.94492
5267,3.94492
5268,3.94492
5269,3.94492
5270,3.94492
5271,6.3661866
5272,7.9725175
5273,11.697766
5274,10.0090065
5275,8.848512
5276,7.435215
5277,7.5652847
5278,7.239769
5279,6.82931
5280,8.531006
5281,6.3425293
5282,7.3980703
5283,6.488625
5284,3.94492
5285,4.0399036
5286,5.706578
5287,3.94492
5288,5.0367675
5289,3.94492
5290,2.6429613
5291,1.4930491
5292,3.94492
5293,3.94492
5294,3.94492
5295,5.8162937
5296,7.404698
5297,7.9456906
5298,8.861529
5299,7.6929708
5300,7.486252
5301,6.1058087
5302,7.1919656
5303,6.254252
5304,6.5653896
5305,5.240339
5306,6.4189563
5307,5.714775
5308,3.94492
5309,3.94492
5310,4.9918585
5311,3.94492
5312,3.94492
5313,3.94492
5314,3.94492
5315,3.94492
5316,3.94492
5317,3.94492
5318,3.94492
5319,3.2451944
5320,5.0660377
5321,4.48248
5322,7.379641
5323,7.2659316
5324,6.385333
5325,6.524754
5326,4.791801
5327,6.012463
5328,4.4253283
5329,3.94492
5330,5.0058017
5331,3.94492
5332,3.94492
5333,3.94492
5334,3.94492
5335,3.94492
5336,3.94492
5337,3.94492
5338,3.94492
5339,3.94492
5340,2.9175315
5341,3.94492
5342,3.94492
5343,5.827411
5344,8.100853
5345,12.118968
5346,9.734237
5347,7.7425265
5348,7.4138126
5349,7.3676333
5350,6.499365
5351,5.4803824
5352,6.3723807
5353,5.534085
5354,5.031824
5355,6.0181417
5356,3.94492
5357,3.94492
5358,3.94492
5359,3.94492
5360,3.94492
5361,3.94492
5362,3.94492
5363,3.94492
5364,3.94492
5365,3.94492
5366,3.94492
5367,6.665302
5368,9.220311
5369,10.439724
5370,9.518242
5371,9.986144
5372,7.075344
5373,9.815187
5374,5.929092
5375,6.029849
5376,25.534422
5377,21.183912
5378,19.415525
5379,18.266115
5380,14.759071
5381,14.642635
5382,12.194539
5383,11.340002
5384,8.178518
5385,3.94492
5386,3.94492
5387,3.94492
5388,3.5837917
5389,8.726696
5390,12.506749
5391,24.976713
5392,39.327213
5393,51.46426
5394,37.431976
5395,30.888905
5396,32.346924
5397,28.849487
5398,28.418493
5399,23.00622
5400,28.163761
5401,23.082727
5402,23.729967
5403,18.050783
5404,14.614177
5405,15.444655
5406,14.547363
5407,11.611624
5408,9.855798
5409,4.645134
5410,4.9244614
5411,3.94492
5412,3.94492
5413,6.9895263
5414,13.150573
5415,24.885677
5416,40.506145
5417,53.776363
5418,37.15946
5419,30.576372
5420,29.165031
5421,25.914879
5422,25.946692
5423,22.496792
5424,25.296686
5425,23.955534
5426,20.212091
5427,15.568292
5428,15.444636
5429,16.259426
5430,14.992931
5431,11.514091
5432,7.960182
5433,4.8978863
5434,5.052981
5435,3.94492
5436,3.94492
5437,6.6398573
5438,12.078009
5439,24.534061
5440,39.489742
5441,46.75834
5442,33.773247
5443,30.365467
5444,26.660084
5445,25.356043
5446,23.695341
5447,19.677013
5448,26.815401
5449,25.248257
5450,19.8095
5451,18.954927
5452,18.509245
5453,18.56713
5454,16.044697
5455,13.174651
5456,13.702474
5457,7.966079
5458,5.275612
5459,3.94492
5460,3.94492
5461,8.72198
5462,13.707779
5463,15.609382
5464,21.423037
5465,26.942577
5466,27.872044
5467,26.64733
5468,25.445341
5469,21.027355
5470,22.701101
5471,20.222986
5472,17.647512
5473,20.542439
5474,21.200184
5475,17.096155
5476,13.792829
5477,18.0786
5478,16.447046
5479,14.681983
5480,12.724896
5481,9.092684
5482,6.752433
5483,5.1588283
5484,3.94492
5485,8.47801
5486,11.010591
5487,16.255186
5488,16.541342
5489,19.280424
5490,19.91629
5491,23.332346
5492,21.607088
5493,21.018518
5494,18.962547
5495,19.009161
5496,16.930872
5497,16.718727
5498,15.716275
5499,13.585449
5500,12.651592
5501,11.512058
5502,12.455448
5503,8.5508175
5504,8.309075
5505,3.94492
5506,3.9750047
5507,3.94492
5508,3.94492
5509,8.4547615
5510,15.07462
5511,24.153658
5512,31.05301
5513,39.438313
5514,28.46144
5515,23.548527
5516,24.449148
5517,23.698936
5518,21.827179
5519,18.629036
5520,23.801497
5521,21.264921
5522,18.225456
5523,14.631918
5524,14.508113
5525,14.220133
5526,12.504746
5527,10.3218355
5528,8.29013
5529,3.4205325
5530,4.198407
5531,3.94492
5532,2.679128
5533,6.6511664
5534,13.354191
5535,23.868608
5536,37.452938
5537,46.53197
5538,33.95863
5539,24.607002
5540,28.27382
5541,28.999784
5542,21.366861
5543,19.790308
5544,25.534422
5545,21.183912
5546,19.415525
5547,18.266115
5548,14.759071
5549,14.642635
5550,12.194539
5551,11.340002
5552,8.178518
5553,3.94492
5554,3.94492
5555,3.94492
5556,3.5837917
5557,8.726696
5558,12.506749
5559,24.976713
5560,39.327213
5561,51.46426
5562,37.431976
5563,30.888905
5564,32.346924
5565,28.849487
5566,28.418493
5567,23.006222
5568,28.163761
5569,23.082727
5570,23.729967
5571,18.050783
5572,14.614177
5573,15.444655
5574,14.547363
5575,11.611622
5576,9.855798
5577,4.645134
5578,4.9244614
5579,3.94492
5580,3.94492
5581,6.9895263
5582,13.150573
5583,24.885677
5584,40.506145
5585,53.776363
5586,37.15946
5587,30.576372
5588,29.165031
5589,25.914879
5590,25.946692
5591,22.496792
5592,25.296686
5593,23.955534
5594,20.212091
5595,15.568292
5596,15.444636
5597,16.259426
5598,14.992931
5599,11.5140915
5600,7.960182
5601,4.8978863
5602,5.052981
5603,3.94492
5604,3.94492
5605,6.6398573
5606,12.078009
5607,24.534063
5608,39.489742
5609,46.75834
5610,33.773247
5611,30.365467
5612,26.660084
5613,25.356043
5614,23.695341
5615,19.677013
5616,26.815401
5617,25.248257
5618,19.8095
5619,18.954927
5620,18.509245
5621,18.56713
5622,16.044697
5623,13.174651
5624,13.702474
5625,7.966079
5626,5.275612
5627,3.94492
5628,3.94492
5629,8.72198
5630,13.707777
5631,15.609382
5632,21.423037
5633,26.942577
5634,27.872044
5635,26.64733
5636,25.445341
5637,21.027355
5638,22.7011
5639,20.222986
5640,17.647512
5641,20.542439
5642,21.200184
5643,17.096155
5644,13.792829
5645,18.0786
5646,16.447046
5647,14.681983
5648,12.724896
5649,9.092684
5650,6.752433
5651,5.1588283
5652,3.94492
5653,8.47801
5654,11.010591
5655,16.255186
5656,16.541342
5657,19.280424
5658,19.91629
5659,23.332346
5660,21.607088
5661,21.018518
5662,18.962547
5663,19.00916
5664,16.930872
5665,16.718727
5666,15.716275
5667,13.585449
5668,12.651592
5669,11.512058
5670,12.455448
5671,8.550818
5672,8.309075
5673,3.94492
5674,3.9750047
5675,3.94492
5676,3.94492
5677,8.4547615
5678,15.07462
5679,24.153658
5680,31.05301
5681,39.438313
5682,28.46144
5683,23.548527
5684,24.449148
5685,23.698936
5686,21.827179
5687,18.629036
5688,23.801497
5689,21.264921
5690,18.225456
5691,14.631918
5692,14.508113
5693,14.220133
5694,12.504746
5695,10.3218355
5696,8.29013
5697,3.4205325
5698,4.198407
5699,3.94492
5700,2.679128
5701,6.6511664
5702,13.354191
5703,23.868608
5704,37.452938
5705,46.53197
5706,33.95863
5707,24.607002
5708,28.27382
5709,28.999784
5710,21.366861
5711,19.790308
5712,25.534422
5713,21.183912
5714,19.415525
5715,18.266115
5716,14.759071
5717,14.642635
5718,12.194539
5719,11.340002
5720,8.178518
5721,3.94492
5722,3.94492
5723,3.94492
5724,3.5837917
5725,8.726696
5726,12.506749
5727,24.976713
5728,39.327213
5729,51.46426
5730,37.431976
5731,30.888905
5732,32.346924
5733,28.849487
5734,28.418493
5735,23.00622
5736,28.163761
5737,23.082727
5738,23.729967
5739,18.050783
5740,14.614177
5741,15.444655
5742,14.547363
5743,11.611622
5744,9.855798
5745,4.645134
5746,4.9244614
5747,3.94492
5748,3.94492
5749,6.9895263
5750,13.150573
5751,24.885677
5752,40.506145
5753,53.776363
5754,37.15946
5755,30.576372
5756,29.165031
5757,25.914879
5758,25.94669
5759,22.49679
5760,25.296686
5761,23.955534
5762,20.212091
5763,15.568292
5764,15.444636
5765,16.259426
5766,14.992931
5767,11.514091
5768,7.960182
5769,4.8978863
5770,5.052981
5771,3.94492
5772,3.94492
5773,6.6398573
5774,12.078009
5775,24.534063
5776,39.489742
5777,46.75834
5778,33.773247
5779,30.365467
5780,26.660084
5781,25.356043
5782,23.695341
5783,19.677013
5784,26.815401
5785,25.248257
5786,19.8095
5787,18.954927
5788,18.509245
5789,18.56713
5790,16.044697
5791,13.17465
5792,13.702474
5793,7.966079
5794,5.275612
5795,3.94492
5796,3.94492
5797,8.72198
5798,13.707779
5799,15.609382
5800,21.423037
5801,26.942577
5802,27.872044
5803,26.64733
5804,25.445341
5805,21.027355
5806,22.7011
5807,20.222986
5808,17.647512
5809,20.542439
5810,21.200184
5811,17.096155
5812,13.792829
5813,18.0786
5814,16.447046
5815,14.681983
5816,12.724896
5817,9.092684
5818,6.752433
5819,5.1588283
5820,3.94492
5821,8.47801
5822,11.0105915
5823,16.255188
5824,16.541342
5825,19.280424
5826,19.91629
5827,23.332346
5828,21.607088
5829,21.018518
5830,18.962547
5831,19.009161
5832,16.930872
5833,16.718727
5834,15.716275
5835,13.585449
5836,12.651592
5837,11.512058
5838,12.455448
5839,8.550818
5840,8.309075
5841,3.94492
5842,3.9750047
5843,3.94492
5844,3.94492
5845,8.4547615
5846,15.07462
5847,24.153658
5848,31.05301
5849,39.438313
5850,28.46144
5851,23.548527
5852,24.449148
5853,23.698936
5854,21.827175
5855,18.629036
5856,23.801497
5857,21.264921
5858,18.225456
5859,14.631918
5860,14.508113
5861,14.220133
5862,12.504746
5863,10.3218355
5864,8.29013
5865,3.4205325
5866,4.198407
5867,3.94492
5868,2.679128
5869,6.6511664
5870,13.354191
5871,23.868608
5872,37.452938
5873,46.53197
5874,33.95863
5875,24.607002
5876,28.27382
5877,28.999784
5878,21.366861
5879,19.790308
5880,25.534422
5881,21.183912
5882,19.415525
5883,18.266115
5884,14.759071
5885,14.642635
5886,12.194539
5887,11.340002
5888,8.178518
5889,3.94492
5890,3.94492
5891,3.94492
5892,3.5837917
5893,8.726696
5894,12.506749
5895,24.976713
5896,39.327213
5897,51.46426
5898,37.431976
5899,30.888905
5900,32.346924
5901,28.849487
5902,28.418493
5903,23.00622
5904,28.163761
5905,23.082727
5906,23.729967
5907,18.050783
5908,14.614177
5909,15.444655
5910,14.547363
5911,11.611622
5912,9.855798
5913,4.645134
5914,4.9244614
5915,3.94492
5916,3.94492
5917,6.9895263
5918,13.150573
5919,24.885675
5920,40.506145
5921,53.776363
5922,37.15946
5923,30.576372
5924,29.165031
5925,25.914879
5926,25.946692
5927,22.496792
5928,25.296686
5929,23.955534
5930,20.212091
5931,15.568292
5932,15.444636
5933,16.259426
5934,14.992931
5935,11.514091
5936,7.960182
5937,4.8978863
5938,5.052981
5939,3.94492
5940,3.94492
5941,6.6398573
5942,12.078009
5943,24.534063
5944,39.489742
5945,46.75834
5946,33.773247
5947,30.365467
5948,26.660084
5949,25.356043
5950,23.695341
5951,19.677013
5952,26.815401
5953,25.248257
5954,19.8095
5955,18.954927
5956,18.509245
5957,18.56713
5958,16.044697
5959,13.174651
5960,13.702474
5961,7.966079
5962,5.275612
5963,3.94492
5964,3.94492
5965,8.72198
5966,13.707779
5967,15.609382
5968,21.423037
5969,26.942577
5970,27.872044
5971,26.64733
5972,25.445341
5973,21.027355
5974,22.7011
5975,20.222986
5976,17.647512
5977,20.542439
5978,21.200184
5979,17.096155
5980,13.792829
5981,18.0786
5982,16.447048
5983,14.681982
5984,12.724896
5985,9.092684
5986,6.752433
5987,5.1588283
5988,3.94492
5989,8.47801
5990,11.010591
5991,16.255186
5992,16.541342
5993,19.280424
5994,19.91629
5995,23.332346
5996,21.607088
5997,21.018518
5998,18.962547
5999,19.009161
6000,16.930872
6001,16.718727
6002,15.716275
6003,13.585449
6004,12.651592
6005,11.512058
6006,12.455448
6007,8.550818
6008,8.309075
6009,3.94492
6010,3.9750047
6011,3.94492
6012,3.94492
6013,8.4547615
6014,15.07462
6015,24.153658
6016,31.05301
6017,39.438313
6018,28.46144
6019,23.548527
6020,24.449148
6021,23.698936
6022,21.827179
6023,18.629036
6024,23.801497
6025,21.264921
6026,18.225456
6027,14.631918
6028,14.508113
6029,14.220133
6030,12.504746
6031,10.3218355
6032,8.29013
6033,3.4205325
6034,4.198407
6035,3.94492
6036,2.679128
6037,6.6511664
6038,13.354191
6039,23.868608
6040,37.452938
6041,46.53197
6042,33.95863
6043,24.607002
6044,28.27382
6045,28.999784
6046,21.366861
6047,19.790308
